#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:58.860140918Z,612,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:27:59.861747668Z,612,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:00.790535626Z,612,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:01.816647876Z,612,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:02.90804346Z,612,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:03.771863335Z,612,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:04.799622835Z,612,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:05.779251126Z,617,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:06.762360335Z,616,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:07.77852396Z,610,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:08.80774371Z,622,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:09.766672751Z,597,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:10.769570751Z,596,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:11.795819751Z,599,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:12.784656626Z,600,x,positionData
,,0,2023-09-18T05:46:04.168363Z,2023-09-18T06:46:04.168363Z,2023-09-18T06:28:13.798609668Z,601,x,positionData
