#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:42.729642167Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:44.020153042Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:44.842430709Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:46.401564709Z,420,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:46.665346751Z,425,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:47.928533167Z,423,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:48.719418334Z,422,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:49.775920792Z,422,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:50.743409334Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:52.339495501Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:52.723847334Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:54.528088292Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:54.685958584Z,414,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:55.850991292Z,423,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:56.801829167Z,415,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:57.704439626Z,423,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:46:58.908494667Z,415,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:00.576122542Z,423,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:00.719443126Z,422,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:02.377828751Z,422,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:02.709779417Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:03.718411834Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:04.971366417Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:05.746523209Z,429,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:06.990804417Z,420,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:07.761891542Z,421,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:08.748337834Z,536,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:09.776709209Z,381,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:10.790354167Z,474,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:11.781585709Z,262,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:12.833848292Z,250,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:13.782749292Z,261,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:14.750877834Z,286,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:16.022012376Z,285,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:16.788086084Z,293,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:17.768691167Z,293,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:18.773470667Z,293,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:20.067125417Z,293,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:20.998987417Z,288,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:21.800567501Z,299,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:22.778998001Z,292,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:24.324643417Z,346,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:24.780210751Z,437,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:25.806570001Z,445,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:26.782845917Z,425,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:27.960641084Z,424,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:28.803494751Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:30.027222001Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:30.802729709Z,413,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:31.797427167Z,412,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:32.805759417Z,545,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:33.832366584Z,402,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:34.929338584Z,403,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:36.242686167Z,412,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:36.771328459Z,415,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:37.790041001Z,402,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:39.296486626Z,420,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:39.793520292Z,432,x,positionData
,,0,2023-08-28T08:16:04.039108Z,2023-08-28T09:16:04.039108Z,2023-08-28T08:47:40.802080209Z,428,x,positionData
